Attendance,Test_Score,LMS_Time_Hours,Assignments_Submitted,Forum_Interactions,Study_Hours_Per_Week,Previous_GPA,Final_Result
53,83,16.16664172364937,6,16,24.48786243273942,4.0,Average
100,84,16.479453067205142,3,10,0.9550000000000001,2.003368565563104,Average
94,81,28.770664816433886,9,19,17.218812135967728,4.0,Excellent
80,51,12.695898955474409,10,12,19.712057837318866,2.357227416849585,Good
77,71,34.5424280211798,2,2,6.491028203162917,4.0,Good
70,50,32.377828556284236,7,18,21.686960034299403,4.0,Average
87,62,20.88035089785494,1,0,13.253343212891057,1.3755,Average
67,100,51.61832507663961,7,13,8.87439605596401,4.0,Excellent
79,72,34.34009091132104,1,8,21.59789818779906,2.5287154257526514,Good
91,44,55.115215900687645,4,7,4.321155515366767,2.2528683500716538,Good
63,73,31.830569532618718,1,13,20.805021030452775,3.3138873393250297,Poor
62,40,34.99372942902539,4,5,0.9550000000000001,1.8256404802850998,Good
51,43,25.0224742597536,8,15,15.884942363405505,3.2919008661998945,Average
54,47,35.31120903147488,1,12,13.845533112375955,1.8908208387868948,Good
45,60,48.627713272039436,4,6,8.925025810651327,2.9763765301455267,Average
88,90,27.826342388719528,4,21,16.76121722676365,4.0,Excellent
100,82,45.03939740373356,10,13,12.80488431809346,3.179760251111821,Average
100,81,20.394701987558157,6,16,22.369208248530214,2.455026763524856,Good
45,46,49.494511643625295,2,21,18.19912280526741,3.3301754177398135,Excellent
88,58,24.705456112837624,4,21,17.293028958941754,1.4385981959280314,Good
100,75,51.20942414175602,10,16,15.936857195822085,1.9898076026957217,Good
65,56,36.570568925584965,7,9,9.494444568898489,2.386585844380388,Average
76,63,62.435,2,0,10.930973895991926,3.5685188330230377,Average
45,79,14.07558700528871,4,13,15.56883198604839,3.198483655181175,Average
79,62,8.112152275663032,4,20,12.014036323812448,3.324111296315857,Good
54,74,24.033196897771354,4,14,22.847794746361743,2.77782575556758,Good
78,100,9.807375764400568,1,0,14.263821403059195,2.039101220956244,Good
45,66,9.842108484052712,3,18,16.646048428967777,4.0,Excellent
85,95,46.94887959660396,9,19,1.6481611702036023,2.1267966330472188,Good
94,82,35.3643016811358,4,9,21.429313203375433,3.2113410729784713,Poor
59,37,26.56099031886173,5,19,8.575277641676063,2.695552993107428,Good
52,45,28.277551864811098,6,16,4.683999012632725,3.3511335301324925,Good
45,51,24.384579441647894,10,5,26.145,2.2164344942173066,Excellent
69,51,62.435,5,21,19.35829798690689,3.8266606108935273,Good
63,68,21.824724451407334,8,1,21.71487247521172,4.0,Average
45,83,10.964057990143022,3,11,17.308223311517718,3.767080297556397,Poor
83,97,50.17952001857255,4,10,12.690369802269794,2.9574849965595345,Excellent
65,76,31.447228791861757,5,4,11.118164251317026,2.38187102367495,Average
53,60,62.435,3,14,20.04542440788457,4.0,Average
63,36,25.699646037397933,5,21,23.025428667255188,1.8414602888770601,Average
95,71,51.103975702564284,8,21,12.900896244633186,3.6601696042154988,Excellent
86,70,55.47715838773238,3,17,26.145,3.1275806424860715,Good
72,74,25.789804243208522,5,0,11.812009387476802,2.743687200948264,Good
86,100,21.687444147372254,7,0,1.7213143855027653,2.9842264895366144,Average
52,97,49.16711448727404,3,13,0.9550000000000001,2.308951842794683,Good
75,87,46.08505113657061,8,11,0.9550000000000001,3.2191259043622003,Excellent
77,49,9.326034891088174,5,7,9.986501131322859,3.1120816604455315,Good
65,58,14.55013218430166,5,21,11.519417477026508,4.0,Good
83,67,2.2649999999999997,1,12,19.231630871219743,3.8442810860586065,Average
59,53,46.464488518498094,4,16,13.23460546008526,3.305385111059249,Average
84,80,30.594272931629426,6,19,20.58728293968163,3.3633360162853547,Poor
85,77,32.439660170107985,10,12,13.854377418644422,4.0,Good
45,46,4.126754628042665,7,21,13.589848323839709,1.8620454288536523,Good
97,96,15.11171391025012,8,3,8.606128595122742,2.626966782064799,Good
45,72,26.592872121540676,2,6,25.471343887095472,1.3755,Average
62,36,22.99442288335175,5,3,0.9550000000000001,3.3470361872241843,Good
94,68,37.62325005143527,9,21,16.016533523748755,3.6280694562982703,Excellent
68,76,46.24382861079532,3,18,11.944125399754732,1.8375997145335066,Good
46,91,62.435,8,7,20.067722545055865,4.0,Poor
53,62,35.07107710030465,7,4,13.300196240562551,2.1063197131170224,Average
94,88,56.091912412290256,6,21,13.548718545624544,2.471849414767706,Average
45,74,20.075788160313913,4,14,11.227482181537212,2.9205258953265942,Good
96,41,4.432189856800466,2,21,25.224010944157257,4.0,Good
73,39,28.9192547863217,10,11,13.49612016992399,1.9710296083375507,Good
51,94,5.861903950648003,7,15,26.145,3.0872437491196276,Average
63,96,35.7133214850865,6,14,15.771467546463962,3.5568536264725035,Average
55,77,20.9925623230018,4,6,13.659316053177362,3.356452185139703,Good
91,100,2.2649999999999997,5,10,12.25041141462004,3.3923153718685803,Good
88,93,62.435,6,1,18.23366023023393,3.543901685975683,Poor
45,84,25.489402927002573,6,15,8.514399221532392,2.265731144626111,Good
66,50,5.123251476873236,7,17,14.70475830669808,4.0,Good
58,100,52.0701621951467,3,19,13.54444603568799,2.696480631376912,Good
99,81,21.952308842783314,1,17,16.218377869390807,2.5676181893449836,Good
48,61,55.62468867661795,5,10,16.427349242323295,4.0,Average
100,55,21.863813806337326,1,21,16.865523297819628,2.1920796795585638,Average
74,75,25.427641600459584,4,19,14.276086474713019,3.115435517530801,Average
52,36,41.82578226651043,4,21,26.145,2.1024794113414176,Average
61,85,46.42436053848665,7,21,17.039006264449533,4.0,Good
59,49,49.66915468748316,10,10,26.145,4.0,Good
50,78,33.78022490257105,1,14,13.896188983768322,2.697362785508864,Excellent
76,58,45.22832539226023,10,18,21.56155512849835,3.309244611281713,Good
50,64,49.24602134265809,4,2,7.3536615429241445,2.809466143769757,Good
45,53,39.15494630766524,6,2,25.287529240795216,2.4658952954175914,Average
67,66,32.80053517758157,1,0,7.537190056232078,2.9205895827739194,Average
45,100,8.68388954874786,8,10,17.319875182295956,2.7649890312764356,Good
60,100,46.53460555886846,5,8,11.246137693754433,1.3755,Poor
57,77,36.222458465073075,5,0,17.287240814582063,3.0598359040654235,Good
57,69,27.78410112740876,1,12,11.495991083953644,2.7633464939523864,Poor
100,88,59.09786750484436,5,10,6.820717196673709,3.107591313212206,Good
75,94,9.007163344198133,8,21,11.185720437521768,2.7291399514172436,Excellent
79,51,62.435,4,21,26.145,2.454494823703809,Good
45,68,35.0293055592569,9,15,17.41598719118808,3.6540328111893983,Excellent
62,36,41.3201073694909,8,5,2.608028225938879,3.3221379927289445,Average
78,94,28.127932967338637,3,17,22.712288653278243,4.0,Excellent
54,100,4.577955776918582,10,11,5.95843244287907,3.284843643285461,Excellent
92,71,32.85696895415158,5,9,19.743966692607962,2.6125229803228374,Average
51,36,41.63903808968186,5,4,18.140216990785838,3.40335422730537,Good
69,83,47.96111108764872,5,7,18.67266917737274,1.3755,Good
63,50,31.775336695568402,5,10,26.145,4.0,Poor
77,55,2.2649999999999997,1,18,6.4885905455198225,3.0708643970955865,Poor
62,83,6.899789660772623,5,15,18.6261599276348,4.0,Good
69,75,62.435,1,21,24.096901136460385,1.9602046368804336,Good
70,59,15.214768079039846,10,17,8.051065463813009,1.7190827517486353,Good
60,55,61.86165200360087,10,15,7.187510888293998,3.159673607652769,Good
83,72,18.148252087716006,8,9,11.054218616108395,3.156470419835179,Good
79,61,32.06373016151212,4,2,16.21403813872697,3.132882681872298,Excellent
72,45,47.016593489133385,2,6,1.582454818651474,2.984870577903234,Good
66,62,20.256821371368435,3,5,18.125349749948114,2.1944585637655774,Excellent
90,77,62.435,10,0,1.6000741136464214,1.3755,Poor
70,66,36.843679819193405,3,3,24.381421282599234,3.079381254666962,Good
68,39,43.97372736817464,1,21,17.80800358501988,1.5589047909136056,Average
76,91,30.4872670927025,8,14,26.145,1.4672200395074875,Average
100,36,47.637025575674706,10,8,19.115133019716403,2.434789049177126,Good
48,60,62.435,10,14,10.906040797009176,3.222625169839522,Excellent
89,56,33.01107638339033,8,0,6.74125037328817,4.0,Average
45,73,62.435,9,13,15.490203819349407,3.755365285838253,Good
78,82,24.118756871063653,5,21,13.220755168814557,4.0,Excellent
100,94,49.58792210240348,1,10,23.477561666712887,3.439180796156232,Good
84,54,44.49698953373129,5,0,5.645559770667349,3.1606645330983114,Good
77,82,15.658243934834072,7,8,26.145,4.0,Poor
63,74,39.400078359266644,5,21,24.22497174104872,1.5198052106258702,Good
75,36,35.578037532354635,5,13,11.759687081165048,2.4031329643119883,Good
69,100,19.645910845677637,2,0,26.145,2.4789270460936796,Good
59,38,42.069621295279205,2,21,6.872362554032756,3.6721406829597734,Good
69,79,38.150029464339184,10,1,15.209401799075158,1.8539366425237644,Average
78,78,34.09781269409607,10,9,2.7124098999717194,3.5457752922599557,Average
59,76,34.17204302712579,5,2,26.145,3.367308645627317,Good
59,59,33.77524248829944,6,2,0.9550000000000001,3.5942499800694123,Average
48,88,28.63418109170223,2,7,1.3297812243770348,3.576649573536258,Good
82,36,38.030515089942554,7,16,8.123823257113028,4.0,Good
85,68,23.520423187211208,10,21,24.625893970428468,2.7566298642589855,Poor
79,57,62.435,1,8,21.52724962625203,3.31924754986455,Excellent
93,55,9.34967422374876,7,3,14.504985220735918,2.089161244807949,Excellent
76,79,24.616030247889345,7,15,22.067594380055336,1.867514173374959,Good
82,93,26.078502054502778,7,15,12.502644957803813,4.0,Average
80,62,62.435,10,13,17.03782544910313,2.0157764802784017,Excellent
72,87,11.001071497513191,10,13,26.145,3.4271882165616137,Excellent
64,71,43.32707021907815,4,10,11.396300581148065,3.320106857441168,Average
100,50,40.04036331198716,7,12,7.013647594802452,3.945428506238072,Average
65,64,41.61788427915506,5,10,17.442088522710293,1.3755,Good
61,63,58.33097021463422,3,20,19.717953605917756,3.6698585941948347,Good
83,54,57.95118353818893,6,21,14.407147647660645,2.7480623831945334,Good
79,79,27.09278101630349,7,13,21.936517131262256,2.221851103148691,Good
47,75,39.033650210856756,6,11,11.778781684218284,2.560850365401943,Good
96,36,2.2649999999999997,3,13,14.551323221407625,3.8112140951497766,Average
72,36,37.27624627217829,4,6,16.63431316221477,3.5145167983907926,Average
53,79,20.741973590238075,4,17,15.898911026199109,2.6801915147117326,Average
97,52,31.991035763505884,3,15,26.145,1.6982411455912354,Average
86,76,4.239174210182643,6,8,16.591995189340583,1.7667640188132578,Good
50,87,42.93735633368588,6,19,10.913278266817123,3.535676495800326,Average
100,42,4.031879289349543,8,11,17.92786584219935,1.5636141628807094,Poor
87,39,38.18696544696309,3,3,21.982637119895738,2.689678060588057,Average
74,100,12.734493067157278,3,14,20.004319728645637,4.0,Excellent
100,77,19.711655656645384,10,13,19.536942393362157,3.250691461525692,Good
77,60,56.82004640059212,5,19,0.9550000000000001,3.5252072205832388,Average
74,49,46.32621129171686,5,18,0.9550000000000001,1.774056246989209,Average
61,58,56.7176847269497,5,10,24.229083242013537,1.6125966743865314,Average
85,44,62.435,8,7,17.17635479411521,3.5772312467406824,Excellent
83,89,21.133551981110237,9,11,13.293888845565581,2.5302275595856702,Average
74,53,62.435,8,14,19.330400191005133,3.9441083945009234,Excellent
59,93,8.309714284851946,5,15,26.145,2.943411878889142,Excellent
77,61,49.25475477286308,3,14,25.39497122177137,4.0,Excellent
73,47,26.308153381170534,10,10,21.589442685166,2.345751760765639,Good
48,60,18.218356019952864,8,19,5.998810298884615,3.1822982850789368,Good
46,36,46.81778596683602,4,5,7.094443130381262,2.033229996548368,Excellent
85,67,52.93622881722345,9,21,0.9550000000000001,3.903767900139375,Excellent
45,66,52.3866836840851,4,17,18.817727896299207,3.329302682956744,Poor
78,88,39.419521170111764,9,2,22.823968523193052,1.9681240736549772,Good
65,36,37.88468638549376,10,13,23.511619304740634,2.5934135448812032,Excellent
99,95,45.195923877826836,2,18,19.171179227160852,4.0,Excellent
65,87,41.065467842383384,7,8,12.176715088458836,4.0,Excellent
87,97,45.46417377834929,7,0,8.71774873049576,1.5280206048149272,Average
67,68,39.21845431769713,10,2,6.516215427082441,2.4490273165634866,Good
76,92,51.04472524120072,3,16,12.097806899490383,4.0,Average
88,37,5.316006941983989,9,0,5.230634194658682,2.739180996607299,Average
65,85,33.01130711123116,5,0,26.145,3.0796453501800314,Good
93,53,9.821528650511361,1,16,2.494012417009234,3.898768639108995,Good
55,36,40.56444864567482,5,9,11.814246213529838,1.607877129786805,Excellent
80,45,62.435,5,5,0.9550000000000001,1.9889950790962354,Good
92,70,26.664596667314903,2,7,15.976434925079433,2.587184791934421,Average
87,52,37.79757434396315,6,0,13.455733482712608,4.0,Average
100,78,49.447045247221105,8,15,10.467315710909492,3.891809258372011,Poor
59,36,2.2649999999999997,6,4,5.610444414807118,3.6004833390277473,Average
48,36,25.77546259583562,4,7,13.496591954392738,2.766388844013807,Good
55,100,42.19020528070628,5,14,8.88484547276109,3.998439169528341,Good
87,89,2.2649999999999997,5,9,12.321739751757452,2.7532934254522954,Good
84,47,17.35731372778794,6,5,26.145,3.462784417747359,Good
76,69,55.82263618868127,8,0,14.927661228646878,3.787197287694786,Excellent
53,92,54.010864286204736,6,14,17.969061273069894,4.0,Good
89,79,42.371687221572714,1,12,9.559386466494466,2.8468294125508824,Good
51,73,51.774421342412296,3,7,6.861338209129909,2.549398587022629,Excellent
96,93,39.42404491327605,6,2,13.282249945284134,4.0,Good
100,54,45.724089063532354,8,11,26.145,4.0,Good
81,70,29.59774422167458,9,15,11.052193578389819,2.3738602656056482,Average
85,69,37.58578953989074,10,12,16.52353905110565,1.82843876544933,Good
65,64,23.734142277685823,6,21,6.490634586739638,4.0,Good
45,61,58.83343577041261,7,17,0.9550000000000001,1.3755,Poor
63,71,62.435,1,10,6.815839707890347,1.3755,Excellent
53,70,60.988977413449035,6,17,26.145,2.640987014776815,Excellent
46,47,27.886057828338565,2,12,18.496266693225262,2.9038948190797074,Average
100,87,17.78376701274298,5,11,26.145,1.7751080396665693,Good
79,48,59.0831916312592,10,21,10.543779647379866,3.019866839590392,Excellent
81,65,45.51140898299027,6,4,0.9550000000000001,3.063183024052722,Average
68,63,41.52498314520853,3,11,4.12700834120189,2.33791693263323,Good
71,77,23.710783552133673,6,21,16.82361439847597,4.0,Good
93,36,43.32228469528283,4,14,15.479434273401626,3.2217533494758355,Average
74,89,15.349139209248712,2,8,13.38793808790905,3.9002807421622467,Good
84,55,47.18051569785557,10,0,9.004682468646063,1.3903032380848928,Good
70,96,60.96998047145918,8,0,21.39967761605157,1.3819238762217332,Good
68,59,62.435,6,21,9.248391956935304,3.2511787274154385,Average
47,68,48.559078268885095,4,14,16.071398120657804,4.0,Good
45,100,9.855315145697425,4,6,15.122874013278377,1.8236784380129825,Average
69,63,39.094980247376,10,14,10.368557356131578,2.9436482507412993,Good
75,97,62.435,6,3,6.044593466339237,1.6050274297858833,Average
49,70,19.360440223897175,1,8,9.87251255018012,2.1065696652054395,Good
73,79,34.34599595989671,10,3,26.145,2.9919450785560326,Average
75,71,61.61125205304873,6,0,22.856185034336132,2.3260469932009746,Average
45,88,46.86710751454495,6,0,22.07992660118545,1.5366358563239866,Average
57,55,62.435,8,0,6.844236102374458,1.5148894800802268,Good
82,48,21.873532607264153,7,20,1.3529901309624144,1.3755,Average
82,56,17.117611256083254,7,3,22.72166113485617,3.2672222872827623,Excellent
52,72,58.10477471706213,4,16,21.104986474636608,3.384721443030485,Good
77,65,13.30151192902278,1,19,14.633140308695847,3.379839203269391,Average
94,85,31.798760424473958,6,11,10.351377276059896,1.9215254174424508,Average
89,98,34.22630531909964,9,9,1.1316002407288224,3.781285599692744,Excellent
72,48,54.62167934110211,3,12,20.789903055205432,3.490762148089368,Average
65,53,46.814048061352025,3,8,23.4775286133461,2.811500189798577,Poor
62,38,43.90363570415158,9,21,7.749609186493199,2.65212189003982,Average
83,100,27.991176543913426,4,21,7.04546234859411,2.1740673231254357,Average
78,76,57.93590341727566,4,21,23.940680921899038,2.991023043572989,Good
86,80,62.435,4,0,8.063521794850487,4.0,Average
77,40,48.23986564413133,5,7,26.145,3.90937750169827,Good
90,70,37.286969397194646,1,11,12.556290156370803,2.5556133642544414,Average
76,81,11.413402989476747,4,15,10.21627854044368,3.3274664182785356,Good
89,64,23.63951752159928,6,0,13.856191757204634,1.7348292946329356,Average
91,93,31.48509654595954,6,0,10.21568805654258,3.5133773800846155,Excellent
59,100,25.544230787740325,9,21,22.972249860171644,1.9975798565172043,Poor
45,49,35.14400623871409,10,6,20.945136771191024,3.474716729879233,Good
100,47,62.435,10,0,22.65093272550584,4.0,Excellent
79,50,58.53135811314304,8,2,15.031735520431155,2.2508834670013296,Excellent
45,100,32.50108320203016,5,14,9.627773720095654,4.0,Excellent
60,92,13.071917505784636,3,4,13.399404063881544,3.280867733379566,Excellent
89,67,60.20130853581995,5,13,9.886284775800442,2.0764629382951654,Good
69,70,34.53348988408878,7,3,25.84242735665147,2.03195737947461,Excellent
64,52,3.477731804236118,8,0,21.92717774268032,4.0,Average
100,89,48.63139402720305,7,21,12.704095093525503,3.2831528986615215,Excellent
54,61,54.430936450751766,5,14,5.663637163375434,2.254631461642761,Good
59,64,2.2649999999999997,7,8,26.145,2.6068381637265596,Good
78,83,20.176097958535266,9,7,14.628377471077158,3.222738585716873,Good
82,65,33.39675270639228,8,21,12.378238922853086,2.7959481088245077,Average
84,64,49.04019150723948,5,16,26.145,3.1403157634933248,Average
92,70,25.89328197356906,3,21,9.17585723831812,4.0,Excellent
78,87,20.035629600840828,3,6,10.786586852515349,1.7090559768393085,Good
84,100,48.90427008457998,3,12,11.530034194879423,3.430410535733177,Good
69,82,26.77128025189934,6,14,2.374295655478667,2.7336265538915803,Good
75,87,45.47711136455674,7,7,16.13816823453434,2.31979887323678,Good
76,65,14.863383877200103,1,10,7.047611338731865,3.8455939534011545,Average
